date,sku,units,selling_price,in_stock,promotion_id,opening_stock,received_units
2026-04-17,85123A,9,2.55,true,,123,0
2026-04-18,85123A,11,2.55,true,,114,0
2026-04-19,85123A,9,2.55,true,,103,0
2026-04-20,85123A,8,2.55,true,,94,0
2026-04-21,85123A,9,2.55,true,,86,0
2026-04-22,85123A,10,2.55,true,,77,0
2026-04-23,85123A,9,2.55,true,,67,0
2026-04-24,85123A,10,2.55,true,,58,0
2026-04-25,85123A,10,2.55,true,,48,125
2026-04-26,85123A,9,2.55,true,,163,0
2026-04-27,85123A,9,2.55,true,,154,0
2026-04-28,85123A,8,2.55,true,,145,0
2026-04-29,85123A,7,2.55,true,,137,0
2026-04-30,85123A,10,2.55,true,,130,0
2026-05-01,85123A,8,2.55,true,,120,0
2026-05-02,85123A,12,2.55,true,,112,0
2026-05-03,85123A,11,2.55,true,,100,0
2026-05-04,85123A,8,2.55,true,,89,0
2026-05-05,85123A,9,2.55,true,,81,0
2026-05-06,85123A,8,2.55,true,,72,0
2026-05-07,85123A,8,2.55,true,,64,0
2026-05-08,85123A,8,2.55,true,,56,0
2026-05-09,85123A,10,2.55,true,,48,132
2026-05-10,85123A,11,2.55,true,,170,0
2026-05-11,85123A,8,2.55,true,,159,0
2026-05-12,85123A,8,2.55,true,,151,0
2026-05-13,85123A,10,2.55,true,,143,0
2026-05-14,85123A,9,2.55,true,,133,0
2026-05-15,85123A,11,2.55,true,,124,0
2026-05-16,85123A,12,2.55,true,,113,0
2026-05-17,85123A,10,2.55,true,,101,0
2026-05-18,85123A,9,2.55,true,,91,0
2026-05-19,85123A,9,2.55,true,,82,0
2026-05-20,85123A,8,2.55,true,,73,0
2026-05-21,85123A,9,2.55,true,,65,0
2026-05-22,85123A,8,2.55,true,,56,0
2026-05-23,85123A,10,2.55,true,,48,126
2026-05-24,85123A,11,2.55,true,,164,0
2026-05-25,85123A,8,2.55,true,,153,0
2026-05-26,85123A,8,2.55,true,,145,0
2026-05-27,85123A,8,2.55,true,,137,0
2026-05-28,85123A,10,2.55,true,,129,0
2026-05-29,85123A,10,2.55,true,,119,0
2026-05-30,85123A,11,2.55,true,,109,0
2026-05-31,85123A,9,2.55,true,,98,0
2026-06-01,85123A,9,2.55,true,,89,0
2026-06-02,85123A,7,2.55,true,,80,0
2026-06-03,85123A,8,2.55,true,,73,0
2026-06-04,85123A,8,2.55,true,,65,0
2026-06-05,85123A,9,2.55,true,,57,0
2026-06-06,85123A,11,2.55,true,,48,130
2026-06-07,85123A,10,2.55,true,,167,0
2026-06-08,85123A,8,2.55,true,,157,0
2026-06-09,85123A,9,2.55,true,,149,0
2026-06-10,85123A,8,2.55,true,,140,0
2026-06-11,85123A,10,2.55,true,,132,0
2026-06-12,85123A,9,2.55,true,,122,0
2026-06-13,85123A,12,2.55,true,,113,0
2026-06-14,85123A,9,2.55,true,,101,0
2026-06-15,85123A,8,2.55,true,,92,0
2026-06-16,85123A,8,2.55,true,,84,0
2026-06-17,85123A,8,2.55,true,,76,0
2026-06-18,85123A,10,2.55,true,,68,0
2026-06-19,85123A,10,2.55,true,,58,0
2026-06-20,85123A,11,2.55,true,,48,131
2026-06-21,85123A,11,2.55,true,,168,0
2026-06-22,85123A,8,2.55,true,,157,0
2026-06-23,85123A,8,2.55,true,,149,0
2026-06-24,85123A,9,2.55,true,,141,0
2026-06-25,85123A,10,2.55,true,,132,0
2026-06-26,85123A,9,2.55,true,,122,0
2026-06-27,85123A,11,2.55,true,,113,0
2026-06-28,85123A,10,2.55,true,,102,0
2026-06-29,85123A,9,2.55,true,,92,0
2026-06-30,85123A,8,2.55,true,,83,0
2026-07-01,85123A,10,2.55,true,,75,0
2026-07-02,85123A,8,2.55,true,,65,0
2026-07-03,85123A,9,2.55,true,,57,0
2026-07-04,85123A,10,2.55,true,,48,126
2026-07-05,85123A,10,2.55,true,,164,0
2026-07-06,85123A,7,2.55,true,,154,0
2026-07-07,85123A,10,2.55,true,,147,0
2026-07-08,85123A,10,2.55,true,,137,0
2026-07-09,85123A,9,2.55,true,,127,0
2026-07-10,85123A,8,2.55,true,,118,0
2026-07-11,85123A,11,2.55,true,,110,0
2026-07-12,85123A,10,2.55,true,,99,0
2026-07-13,85123A,8,2.55,true,,89,0
2026-07-14,85123A,7,2.55,true,,81,0
2026-07-15,85123A,8,2.55,true,,74,0
2026-07-16,85123A,9,2.55,true,,66,0
2026-07-17,85123A,9,2.55,true,,57,0
2026-07-18,85123A,11,2.55,true,,48,137
2026-07-19,85123A,11,2.55,true,,174,0
2026-07-20,85123A,8,2.55,true,,163,0
2026-07-21,85123A,10,2.55,true,,155,0
2026-07-22,85123A,8,2.55,true,,145,0
2026-07-23,85123A,9,2.55,true,,137,0
2026-07-24,85123A,11,2.55,true,,128,0
2026-07-25,85123A,12,2.55,true,,117,0
2026-07-26,85123A,10,2.55,true,,105,0
2026-07-27,85123A,9,2.55,true,,95,0
2026-07-28,85123A,10,2.55,true,,86,0
2026-07-29,85123A,8,2.55,true,,76,0
2026-07-30,85123A,9,2.55,true,,68,0
2026-07-31,85123A,11,2.55,true,,59,0
2026-08-01,85123A,12,2.55,true,,48,139
2026-08-02,85123A,11,2.55,true,,175,0
2026-08-03,85123A,8,2.55,true,,164,0
2026-08-04,85123A,9,2.55,true,,156,0
2026-08-05,85123A,9,2.55,true,,147,0
2026-08-06,85123A,11,2.55,true,,138,0
2026-08-07,85123A,11,2.55,true,,127,0
2026-08-08,85123A,11,2.55,true,,116,0
2026-08-09,85123A,11,2.55,true,,105,0
2026-08-10,85123A,8,2.55,true,,94,0
2026-08-11,85123A,8,2.55,true,,86,0
2026-08-12,85123A,10,2.55,true,,78,0
2026-08-13,85123A,10,2.55,true,,68,0
2026-08-14,85123A,10,2.55,true,,58,0
2026-08-15,85123A,11,2.55,true,,48,91
2026-08-16,85123A,11,2.55,true,,128,0
2026-08-17,85123A,9,2.55,true,,117,0
2026-08-18,85123A,8,2.55,true,,108,0
2026-08-19,85123A,10,2.55,true,,100,0
2026-08-20,85123A,11,2.55,true,,90,0
2026-08-21,85123A,10,2.55,true,,79,0
2026-08-22,85123A,11,2.55,true,,69,0
2026-08-23,85123A,10,2.55,true,,58,0
2026-08-24,85123A,8,2.55,true,,48,182
2026-08-25,85123A,9,2.55,true,,222,0
2026-08-26,85123A,9,2.55,true,,213,0
2026-08-27,85123A,10,2.55,true,,204,0
2026-08-28,85123A,11,2.55,true,,194,0
2026-08-29,85123A,10,2.55,true,,183,0
2026-08-30,85123A,12,2.55,true,,173,0
2026-08-31,85123A,10,2.55,true,,161,0
2026-09-01,85123A,8,2.55,true,,151,0
2026-09-02,85123A,9,2.55,true,,143,0
2026-09-03,85123A,11,2.55,true,,134,0
2026-09-04,85123A,9,2.55,true,,123,0
2026-09-05,85123A,11,2.55,true,,114,0
2026-09-06,85123A,12,2.55,true,,103,0
2026-09-07,85123A,8,2.55,true,,91,0
2026-09-08,85123A,10,2.55,true,,83,0
2026-09-09,85123A,10,2.55,true,,73,0
2026-09-10,85123A,10,2.55,true,,63,0
2026-09-11,85123A,9,2.55,true,,53,0
2026-09-12,85123A,12,2.55,true,,44,0
2026-09-13,85123A,12,2.55,true,,32,0
2024-09-14,71053,14,3.39,true,,333,0
2024-09-15,71053,13,3.39,true,,319,0
2024-09-16,71053,9,3.39,true,,306,0
2024-09-17,71053,11,3.39,true,,297,0
2024-09-18,71053,10,3.39,true,,286,0
2024-09-19,71053,11,3.39,true,,276,0
2024-09-20,71053,13,3.39,true,,265,0
2024-09-21,71053,14,3.39,true,,252,0
2024-09-22,71053,12,3.39,true,,238,0
2024-09-23,71053,10,3.39,true,,226,0
2024-09-24,71053,12,3.39,true,,216,0
2024-09-25,71053,10,3.39,true,,204,0
2024-09-26,71053,11,3.39,true,,194,0
2024-09-27,71053,11,3.39,true,,183,0
2024-09-28,71053,13,3.39,true,,172,0
2024-09-29,71053,13,3.39,true,,159,0
2024-09-30,71053,12,3.39,true,,146,0
2024-10-01,71053,12,3.39,true,,134,0
2024-10-02,71053,10,3.39,true,,122,0
2024-10-03,71053,12,3.39,true,,112,0
2024-10-04,71053,12,3.39,true,,100,0
2024-10-05,71053,14,3.39,true,,88,0
2024-10-06,71053,13,3.39,true,,74,0
2024-10-07,71053,11,3.39,true,,61,176
2024-10-08,71053,11,3.39,true,,226,0
2024-10-09,71053,11,3.39,true,,215,0
2024-10-10,71053,12,3.39,true,,204,0
2024-10-11,71053,12,3.39,true,,192,0
2024-10-12,71053,13,3.39,true,,180,0
2024-10-13,71053,13,3.39,true,,167,0
2024-10-14,71053,9,3.39,true,,154,0
2024-10-15,71053,12,3.39,true,,145,0
2024-10-16,71053,12,3.39,true,,133,0
2024-10-17,71053,13,3.39,true,,121,0
2024-10-18,71053,13,3.39,true,,108,0
2024-10-19,71053,15,3.39,true,,95,0
2024-10-20,71053,14,3.39,true,,80,0
2024-10-21,71053,12,3.39,true,,66,173
2024-10-22,71053,10,3.39,true,,227,0
2024-10-23,71053,11,3.39,true,,217,0
2024-10-24,71053,12,3.39,true,,206,0
2024-10-25,71053,12,3.39,true,,194,0
2024-10-26,71053,15,3.39,true,,182,0
2024-10-27,71053,14,3.39,true,,167,0
2024-10-28,71053,11,3.39,true,,153,0
2024-10-29,71053,12,3.39,true,,142,0
2024-10-30,71053,11,3.39,true,,130,0
2024-10-31,71053,13,3.39,true,,119,0
2024-11-01,71053,12,3.39,true,,106,0
2024-11-02,71053,15,3.39,true,,94,0
2024-11-03,71053,13,3.39,true,,79,0
2024-11-04,71053,11,3.39,true,,66,0
2024-11-05,71053,12,3.39,true,,55,188
2024-11-06,71053,11,3.39,true,,231,0
2024-11-07,71053,13,3.39,true,,220,0
2024-11-08,71053,14,3.39,true,,207,0
2024-11-09,71053,14,3.39,true,,193,0
2024-11-10,71053,15,3.39,true,,179,0
2024-11-11,71053,12,3.39,true,,164,0
2024-11-12,71053,13,3.39,true,,152,0
2024-11-13,71053,12,3.39,true,,139,0
2024-11-14,71053,12,3.39,true,,127,0
2024-11-15,71053,13,3.39,true,,115,0
2024-11-16,71053,13,3.39,true,,102,0
2024-11-17,71053,13,3.39,true,,89,0
2024-11-18,71053,10,3.39,true,,76,0
2024-11-19,71053,13,3.39,true,,66,177
2024-11-20,71053,11,3.39,true,,230,0
2024-11-21,71053,11,3.39,true,,219,0
2024-11-22,71053,13,3.39,true,,208,0
2024-11-23,71053,14,3.39,true,,195,0
2024-11-24,71053,15,3.39,true,,181,0
2024-11-25,71053,12,3.39,true,,166,0
2024-11-26,71053,11,3.39,true,,154,0
2024-11-27,71053,12,3.39,true,,143,0
2024-11-28,71053,13,3.39,true,,131,0
2024-11-29,71053,12,3.39,true,,118,0
2024-11-30,71053,15,3.39,true,,106,0
2024-12-01,71053,13,3.39,true,,91,0
2024-12-02,71053,12,3.39,true,,78,0
2024-12-03,71053,12,3.39,true,,66,175
2024-12-04,71053,11,3.39,true,,229,0
2024-12-05,71053,11,3.39,true,,218,0
2024-12-06,71053,13,3.39,true,,207,0
2024-12-07,71053,16,3.39,true,,194,0
2024-12-08,71053,13,3.39,true,,178,0
2024-12-09,71053,11,3.39,true,,165,0
2024-12-10,71053,12,3.39,true,,154,0
2024-12-11,71053,11,3.39,true,,142,0
2024-12-12,71053,13,3.39,true,,131,0
2024-12-13,71053,14,3.39,true,,118,0
2024-12-14,71053,13,3.39,true,,104,0
2024-12-15,71053,13,3.39,true,,91,0
2024-12-16,71053,12,3.39,true,,78,0
2024-12-17,71053,11,3.39,true,,66,0
2024-12-18,71053,12,3.39,true,,55,191
2024-12-19,71053,13,3.39,true,,234,0
2024-12-20,71053,13,3.39,true,,221,0
2024-12-21,71053,14,3.39,true,,208,0
2024-12-22,71053,13,3.39,true,,194,0
2024-12-23,71053,12,3.39,true,,181,0
2024-12-24,71053,12,3.39,true,,169,0
2024-12-25,71053,13,3.39,true,,157,0
2024-12-26,71053,11,3.39,true,,144,0
2024-12-27,71053,12,3.39,true,,133,0
2024-12-28,71053,15,3.39,true,,121,0
2024-12-29,71053,15,3.39,true,,106,0
2024-12-30,71053,12,3.39,true,,91,0
2024-12-31,71053,13,3.39,true,,79,0
2025-01-01,71053,11,3.39,true,,66,0
2025-01-02,71053,13,3.39,true,,55,188
2025-01-03,71053,12,3.39,true,,230,0
2025-01-04,71053,13,3.39,true,,218,0
2025-01-05,71053,15,3.39,true,,205,0
2025-01-06,71053,10,3.39,true,,190,0
2025-01-07,71053,11,3.39,true,,180,0
2025-01-08,71053,13,3.39,true,,169,0
2025-01-09,71053,13,3.39,true,,156,0
2025-01-10,71053,14,3.39,true,,143,0
2025-01-11,71053,15,3.39,true,,129,0
2025-01-12,71053,13,3.39,true,,114,0
2025-01-13,71053,11,3.39,true,,101,0
2025-01-14,71053,11,3.39,true,,90,0
2025-01-15,71053,13,3.39,true,,79,0
2025-01-16,71053,12,3.39,true,,66,174
2025-01-17,71053,12,3.39,true,,228,0
2025-01-18,71053,14,3.39,true,,216,0
2025-01-19,71053,14,3.39,true,,202,0
2025-01-20,71053,10,3.39,true,,188,0
2025-01-21,71053,12,3.39,true,,178,0
2025-01-22,71053,13,3.39,true,,166,0
2025-01-23,71053,11,3.39,true,,153,0
2025-01-24,71053,13,3.39,true,,142,0
2025-01-25,71053,15,3.39,true,,129,0
2025-01-26,71053,13,3.39,true,,114,0
2025-01-27,71053,11,3.39,true,,101,0
2025-01-28,71053,12,3.39,true,,90,0
2025-01-29,71053,12,3.39,true,,78,0
2025-01-30,71053,13,3.39,true,,66,174
2025-01-31,71053,13,3.39,true,,227,0
2025-02-01,71053,15,3.39,true,,214,0
2025-02-02,71053,15,3.39,true,,199,0
2025-02-03,71053,10,3.39,true,,184,0
2025-02-04,71053,11,3.39,true,,174,0
2025-02-05,71053,11,3.39,true,,163,0
2025-02-06,71053,13,3.39,true,,152,0
2025-02-07,71053,13,3.39,true,,139,0
2025-02-08,71053,13,3.39,true,,126,0
2025-02-09,71053,15,3.39,true,,113,0
2025-02-10,71053,11,3.39,true,,98,0
2025-02-11,71053,10,3.39,true,,87,0
2025-02-12,71053,11,3.39,true,,77,0
2025-02-13,71053,12,3.39,true,,66,173
2025-02-14,71053,13,3.39,true,,227,0
2025-02-15,71053,14,3.39,true,,214,0
2025-02-16,71053,14,3.39,true,,200,0
2025-02-17,71053,11,3.39,true,,186,0
2025-02-18,71053,12,3.39,true,,175,0
2025-02-19,71053,12,3.39,true,,163,0
2025-02-20,71053,11,3.39,true,,151,0
2025-02-21,71053,12,3.39,true,,140,0
2025-02-22,71053,13,3.39,true,,128,0
2025-02-23,71053,14,3.39,true,,115,0
2025-02-24,71053,12,3.39,true,,101,0
2025-02-25,71053,12,3.39,true,,89,0
2025-02-26,71053,11,3.39,true,,77,0
2025-02-27,71053,11,3.39,true,,66,0
2025-02-28,71053,13,3.39,true,,55,181
2025-03-01,71053,13,3.39,true,,223,0
2025-03-02,71053,14,3.39,true,,210,0
2025-03-03,71053,11,3.39,true,,196,0
2025-03-04,71053,12,3.39,true,,185,0
2025-03-05,71053,11,3.39,true,,173,0
2025-03-06,71053,11,3.39,true,,162,0
2025-03-07,71053,12,3.39,true,,151,0
2025-03-08,71053,14,3.39,true,,139,0
2025-03-09,71053,14,3.39,true,,125,0
2025-03-10,71053,12,3.39,true,,111,0
2025-03-11,71053,11,3.39,true,,99,0
2025-03-12,71053,12,3.39,true,,88,0
2025-03-13,71053,10,3.39,true,,76,0
2025-03-14,71053,12,3.39,true,,66,163
2025-03-15,71053,14,3.39,true,,217,0
2025-03-16,71053,12,3.39,true,,203,0
2025-03-17,71053,9,3.39,true,,191,0
2025-03-18,71053,12,3.39,true,,182,0
2025-03-19,71053,11,3.39,true,,170,0
2025-03-20,71053,12,3.39,true,,159,0
2025-03-21,71053,12,3.39,true,,147,0
2025-03-22,71053,13,3.39,true,,135,0
2025-03-23,71053,13,3.39,true,,122,0
2025-03-24,71053,10,3.39,true,,109,0
2025-03-25,71053,12,3.39,true,,99,0
2025-03-26,71053,10,3.39,true,,87,0
2025-03-27,71053,11,3.39,true,,77,0
2025-03-28,71053,12,3.39,true,,66,155
2025-03-29,71053,13,3.39,true,,209,0
2025-03-30,71053,13,3.39,true,,196,0
2025-03-31,71053,9,3.39,true,,183,0
2025-04-01,71053,9,3.39,true,,174,0
2025-04-02,71053,10,3.39,true,,165,0
2025-04-03,71053,10,3.39,true,,155,0
2025-04-04,71053,12,3.39,true,,145,0
2025-04-05,71053,14,3.39,true,,133,0
2025-04-06,71053,12,3.39,true,,119,0
2025-04-07,71053,10,3.39,true,,107,0
2025-04-08,71053,10,3.39,true,,97,0
2025-04-09,71053,10,3.39,true,,87,0
2025-04-10,71053,11,3.39,true,,77,0
2025-04-11,71053,11,3.39,true,,66,0
2025-04-12,71053,14,3.39,true,,55,170
2025-04-13,71053,14,3.39,true,,211,0
2025-04-14,71053,9,3.39,true,,197,0
2025-04-15,71053,11,3.39,true,,188,0
2025-04-16,71053,10,3.39,true,,177,0
2025-04-17,71053,11,3.39,true,,167,0
2025-04-18,71053,11,3.39,true,,156,0
2025-04-19,71053,14,3.39,true,,145,0
2025-04-20,71053,12,3.39,true,,131,0
2025-04-21,71053,9,3.39,true,,119,0
2025-04-22,71053,10,3.39,true,,110,0
2025-04-23,71053,11,3.39,true,,100,0
2025-04-24,71053,11,3.39,true,,89,0
2025-04-25,71053,12,3.39,true,,78,0
2025-04-26,71053,12,3.39,true,,66,155
2025-04-27,71053,13,3.39,true,,209,0
2025-04-28,71053,9,3.39,true,,196,0
2025-04-29,71053,11,3.39,true,,187,0
2025-04-30,71053,10,3.39,true,,176,0
2025-05-01,71053,10,3.39,true,,166,0
2025-05-02,71053,11,3.39,true,,156,0
2025-05-03,71053,13,3.39,true,,145,0
2025-05-04,71053,13,3.39,true,,132,0
2025-05-05,71053,9,3.39,true,,119,0
2025-05-06,71053,10,3.39,true,,110,0
2025-05-07,71053,10,3.39,true,,100,0
2025-05-08,71053,12,3.39,true,,90,0
2025-05-09,71053,12,3.39,true,,78,0
2025-05-10,71053,12,3.39,true,,66,156
2025-05-11,71053,12,3.39,true,,210,0
2025-05-12,71053,11,3.39,true,,198,0
2025-05-13,71053,9,3.39,true,,187,0
2025-05-14,71053,10,3.39,true,,178,0
2025-05-15,71053,10,3.39,true,,168,0
2025-05-16,71053,11,3.39,true,,158,0
2025-05-17,71053,13,3.39,true,,147,0
2025-05-18,71053,13,3.39,true,,134,0
2025-05-19,71053,10,3.39,true,,121,0
2025-05-20,71053,11,3.39,true,,111,0
2025-05-21,71053,11,3.39,true,,100,0
2025-05-22,71053,11,3.39,true,,89,0
2025-05-23,71053,12,3.39,true,,78,0
2025-05-24,71053,12,3.39,true,,66,152
2025-05-25,71053,11,3.39,true,,206,0
2025-05-26,71053,9,3.39,true,,195,0
2025-05-27,71053,11,3.39,true,,186,0
2025-05-28,71053,10,3.39,true,,175,0
2025-05-29,71053,12,3.39,true,,165,0
2025-05-30,71053,10,3.39,true,,153,0
2025-05-31,71053,12,3.39,true,,143,0
2025-06-01,71053,11,3.39,true,,131,0
2025-06-02,71053,10,3.39,true,,120,0
2025-06-03,71053,11,3.39,true,,110,0
2025-06-04,71053,10,3.39,true,,99,0
2025-06-05,71053,12,3.39,true,,89,0
2025-06-06,71053,11,3.39,true,,77,0
2025-06-07,71053,12,3.39,true,,66,145
2025-06-08,71053,11,3.39,true,,199,0
2025-06-09,71053,10,3.39,true,,188,0
2025-06-10,71053,10,3.39,true,,178,0
2025-06-11,71053,10,3.39,true,,168,0
2025-06-12,71053,11,3.39,true,,158,0
2025-06-13,71053,10,3.39,true,,147,0
2025-06-14,71053,12,3.39,true,,137,0
2025-06-15,71053,11,3.39,true,,125,0
2025-06-16,71053,8,3.39,true,,114,0
2025-06-17,71053,9,3.39,true,,106,0
2025-06-18,71053,10,3.39,true,,97,0
2025-06-19,71053,9,3.39,true,,87,0
2025-06-20,71053,12,3.39,true,,78,0
2025-06-21,71053,13,3.39,true,,66,156
2025-06-22,71053,12,3.39,true,,209,0
2025-06-23,71053,11,3.39,true,,197,0
2025-06-24,71053,9,3.39,true,,186,0
2025-06-25,71053,10,3.39,true,,177,0
2025-06-26,71053,10,3.39,true,,167,0
2025-06-27,71053,12,3.39,true,,157,0
2025-06-28,71053,13,3.39,true,,145,0
2025-06-29,71053,12,3.39,true,,132,0
2025-06-30,71053,10,3.39,true,,120,0
2025-07-01,71053,11,3.39,true,,110,0
2025-07-02,71053,11,3.39,true,,99,0
2025-07-03,71053,10,3.39,true,,88,0
2025-07-04,71053,12,3.39,true,,78,0
2025-07-05,71053,14,3.39,true,,66,154
2025-07-06,71053,12,3.39,true,,206,0
2025-07-07,71053,10,3.39,true,,194,0
2025-07-08,71053,10,3.39,true,,184,0
2025-07-09,71053,10,3.39,true,,174,0
2025-07-10,71053,10,3.39,true,,164,0
2025-07-11,71053,12,3.39,true,,154,0
2025-07-12,71053,13,3.39,true,,142,0
2025-07-13,71053,11,3.39,true,,129,0
2025-07-14,71053,9,3.39,true,,118,0
2025-07-15,71053,10,3.39,true,,109,0
2025-07-16,71053,9,3.39,true,,99,0
2025-07-17,71053,12,3.39,true,,90,0
2025-07-18,71053,12,3.39,true,,78,0
2025-07-19,71053,12,3.39,true,,66,152
2025-07-20,71053,11,3.39,true,,206,0
2025-07-21,71053,10,3.39,true,,195,0
2025-07-22,71053,10,3.39,true,,185,0
2025-07-23,71053,11,3.39,true,,175,0
2025-07-24,71053,11,3.39,true,,164,0
2025-07-25,71053,11,3.39,true,,153,0
2025-07-26,71053,12,3.39,true,,142,0
2025-07-27,71053,12,3.39,true,,130,0
2025-07-28,71053,9,3.39,true,,118,0
2025-07-29,71053,11,3.39,true,,109,0
2025-07-30,71053,11,3.39,true,,98,0
2025-07-31,71053,10,3.39,true,,87,0
2025-08-01,71053,11,3.39,true,,77,0
2025-08-02,71053,14,3.39,true,,66,156
2025-08-03,71053,12,3.39,true,,208,0
2025-08-04,71053,9,3.39,true,,196,0
2025-08-05,71053,10,3.39,true,,187,0
2025-08-06,71053,10,3.39,true,,177,0
2025-08-07,71053,11,3.39,true,,167,0
2025-08-08,71053,13,3.39,true,,156,0
2025-08-09,71053,14,3.39,true,,143,0
2025-08-10,71053,12,3.39,true,,129,0
2025-08-11,71053,10,3.39,true,,117,0
2025-08-12,71053,9,3.39,true,,107,0
2025-08-13,71053,10,3.39,true,,98,0
2025-08-14,71053,10,3.39,true,,88,0
2025-08-15,71053,12,3.39,true,,78,0
2025-08-16,71053,13,3.39,true,,66,161
2025-08-17,71053,13,3.39,true,,214,0
2025-08-18,71053,9,3.39,true,,201,0
2025-08-19,71053,10,3.39,true,,192,0
2025-08-20,71053,12,3.39,true,,182,0
2025-08-21,71053,11,3.39,true,,170,0
2025-08-22,71053,13,3.39,true,,159,0
2025-08-23,71053,12,3.39,true,,146,0
2025-08-24,71053,13,3.39,true,,134,0
2025-08-25,71053,11,3.39,true,,121,0
2025-08-26,71053,10,3.39,true,,110,0
2025-08-27,71053,12,3.39,true,,100,0
2025-08-28,71053,11,3.39,true,,88,0
2025-08-29,71053,11,3.39,true,,77,0
2025-08-30,71053,13,3.39,true,,66,163
2025-08-31,71053,13,3.39,true,,216,0
2025-09-01,71053,10,3.39,true,,203,0
2025-09-02,71053,11,3.39,true,,193,0
2025-09-03,71053,10,3.39,true,,182,0
2025-09-04,71053,12,3.39,true,,172,0
2025-09-05,71053,13,3.39,true,,160,0
2025-09-06,71053,14,3.39,true,,147,0
2025-09-07,71053,14,3.39,true,,133,0
2025-09-08,71053,11,3.39,true,,119,0
2025-09-09,71053,10,3.39,true,,108,0
2025-09-10,71053,11,3.39,true,,98,0
2025-09-11,71053,10,3.39,true,,87,0
2025-09-12,71053,11,3.39,true,,77,0
2025-09-13,71053,14,3.39,true,,66,163
2025-09-14,71053,13,3.39,true,,215,0
2025-09-15,71053,11,3.39,true,,202,0
2025-09-16,71053,12,3.39,true,,191,0
2025-09-17,71053,11,3.39,true,,179,0
2025-09-18,71053,11,3.39,true,,168,0
2025-09-19,71053,11,3.39,true,,157,0
2025-09-20,71053,14,3.39,true,,146,0
2025-09-21,71053,13,3.39,true,,132,0
2025-09-22,71053,9,3.39,true,,119,0
2025-09-23,71053,10,3.39,true,,110,0
2025-09-24,71053,11,3.39,true,,100,0
2025-09-25,71053,12,3.39,true,,89,0
2025-09-26,71053,11,3.39,true,,77,0
2025-09-27,71053,15,3.39,true,,66,171
2025-09-28,71053,14,3.39,true,,222,0
2025-09-29,71053,11,3.39,true,,208,0
2025-09-30,71053,11,3.39,true,,197,0
2025-10-01,71053,11,3.39,true,,186,0
2025-10-02,71053,12,3.39,true,,175,0
2025-10-03,71053,12,3.39,true,,163,0
2025-10-04,71053,15,3.39,true,,151,0
2025-10-05,71053,13,3.39,true,,136,0
2025-10-06,71053,10,3.39,true,,123,0
2025-10-07,71053,11,3.39,true,,113,0
2025-10-08,71053,12,3.39,true,,102,0
2025-10-09,71053,11,3.39,true,,90,0
2025-10-10,71053,13,3.39,true,,79,0
2025-10-11,71053,15,3.39,true,,66,175
2025-10-12,71053,14,3.39,true,,226,0
2025-10-13,71053,11,3.39,true,,212,0
2025-10-14,71053,12,3.39,true,,201,0
2025-10-15,71053,10,3.39,true,,189,0
2025-10-16,71053,12,3.39,true,,179,0
2025-10-17,71053,13,3.39,true,,167,0
2025-10-18,71053,14,3.39,true,,154,0
2025-10-19,71053,13,3.39,true,,140,0
2025-10-20,71053,12,3.39,true,,127,0
2025-10-21,71053,12,3.39,true,,115,0
2025-10-22,71053,11,3.39,true,,103,0
2025-10-23,71053,12,3.39,true,,92,0
2025-10-24,71053,14,3.39,true,,80,0
2025-10-25,71053,15,3.39,true,,66,173
2025-10-26,71053,14,3.39,true,,224,0
2025-10-27,71053,11,3.39,true,,210,0
2025-10-28,71053,11,3.39,true,,199,0
2025-10-29,71053,12,3.39,true,,188,0
2025-10-30,71053,13,3.39,true,,176,0
2025-10-31,71053,13,3.39,true,,163,0
2025-11-01,71053,15,3.39,true,,150,0
2025-11-02,71053,13,3.39,true,,135,0
2025-11-03,71053,10,3.39,true,,122,0
2025-11-04,71053,10,3.39,true,,112,0
2025-11-05,71053,11,3.39,true,,102,0
2025-11-06,71053,12,3.39,true,,91,0
2025-11-07,71053,13,3.39,true,,79,0
2025-11-08,71053,15,3.39,true,,66,178
2025-11-09,71053,14,3.39,true,,229,0
2025-11-10,71053,12,3.39,true,,215,0
2025-11-11,71053,12,3.39,true,,203,0
2025-11-12,71053,12,3.39,true,,191,0
2025-11-13,71053,11,3.39,true,,179,0
2025-11-14,71053,14,3.39,true,,168,0
2025-11-15,71053,14,3.39,true,,154,0
2025-11-16,71053,15,3.39,true,,140,0
2025-11-17,71053,10,3.39,true,,125,0
2025-11-18,71053,12,3.39,true,,115,0
2025-11-19,71053,13,3.39,true,,103,0
2025-11-20,71053,12,3.39,true,,90,0
2025-11-21,71053,12,3.39,true,,78,0
2025-11-22,71053,14,3.39,true,,66,173
2025-11-23,71053,13,3.39,true,,225,0
2025-11-24,71053,10,3.39,true,,212,0
2025-11-25,71053,12,3.39,true,,202,0
2025-11-26,71053,12,3.39,true,,190,0
2025-11-27,71053,13,3.39,true,,178,0
2025-11-28,71053,13,3.39,true,,165,0
2025-11-29,71053,15,3.39,true,,152,0
2025-11-30,71053,14,3.39,true,,137,0
2025-12-01,71053,10,3.39,true,,123,0
2025-12-02,71053,13,3.39,true,,113,0
2025-12-03,71053,10,3.39,true,,100,0
2025-12-04,71053,12,3.39,true,,90,0
2025-12-05,71053,12,3.39,true,,78,0
2025-12-06,71053,14,3.39,true,,66,177
2025-12-07,71053,13,3.39,true,,229,0
